วันที่เริ่มตัด,วันที่ตัดเสร็จ,DTWH,Load Date,Order No,Grade,Cutter,BW,Size,Cap. (T/day),Brand,EO,CO,Material,Material Description,Prod.Qty (Ton),Prod.Qty (Class),RM/Pallet,Wrapper (m),Box+Lid,Pallet Size,MDF Size,จำนวน PL,จำนวน MDF,Material Note,DOM/EXP,Country,Sale Rep. Remark,,,
30-Nov-14 1:02,01-Dec-14 2:09,03-Dec-14,,1140188,PPC70E,4,70,A-4,99,IDEA MAX,2014111,END,Z01PPC070 00000928,PPC 70E A-4 (IDM-AP-NP),103.592,47519,300,0,0,0,0,158.398,158.398,,E,,,,,
01-Dec-14 2:09,,,,,PPC70E,,,A-4,,IDEA MAX,,,,,100.454,,,19768,9769,,,96,96,,,,,,,
01-Dec-14 2:09,02-Dec-14 2:30,04-Dec-14,,1140188,PPC70E,4,70,A-4,99,IDEA MAX,2014111,END,Z01PPC070 00001040,PPC 70D A-4 (IDM-LAY6),100.454,46080,480,19768,9769,38x49,38x49,96.000,96.000,,E,,,,,
02-Dec-14 2:30,02-Dec-14 6:00,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
02-Dec-14 6:00,03-Dec-14 6:00,,,,Paper  Shut Down,,,,1.00,,,,,,,,,,,,,,,,,,,,,
03-Dec-14 6:00,,,,,PPC70E,,,A-3,,IDEA MAX,,,,,30.000,,,3965,1455,,,57,57,,,,,,,
03-Dec-14 6:00,03-Dec-14 14:28,06-Dec-14,,1140181,PPC70E,4,70,A-3,85,IDEA MAX,2014111,END,Z01PPC070 00000907,PPC 70D A-3 (IDM),30,6865,120,3965,1455,35x50,35x50,57.208,57.208,,E,,,,,
03-Dec-14 14:28,,,,,PPC70E,,,A-3,,SUPREME,,,,,53.585,,,7081,2600,,,100,100,,,,,,,
03-Dec-14 14:28,03-Dec-14 20:57,06-Dec-14,,1140182,PPC70E,4,70,A-3,85,SUPREME,2014112,END,Z01PPC070 00000688,PPC 70E A-3 (SPR-PMW-LAY3),22.965,5255,105,3035,1114,38x43,38x43,50.049,50.049,,E,,,,,
03-Dec-14 20:57,04-Dec-14 5:36,06-Dec-14,,1140182,PPC70E,4,70,A-3,85,SUPREME,2014112,END,Z01PPC070 00000687,PPC 70E A-3 (SPR-PMW-LAY4),30.62,7007,140,4046,1485,38x43,38x43,50.049,50.049,,E,,,,,
04-Dec-14 5:36,,,,,PPC64E,,,A-3,,WHITE PPC,,,,,87.900,,,12722,7784,,,150,150,,,,,,,
04-Dec-14 5:36,05-Dec-14 14:03,07-Dec-14,,1140181,PPC64E,4,64,A-3,65,WHITE PPC,2014111,END,Z01PPC064 00000031,PPC 64E A-3 (WHITE PPC-J-LAY7),87.9,22030,147,12722,7784,38x43,38x43,149.864,149.864,,E,,,,,
05-Dec-14 14:03,06-Dec-14 14:03,,,,Cutter Late,,,,1.00,,,,,,,,,,,,,,,,,,,,,
06-Dec-14 14:03,,,,,PPC80E,,,A-4,,IDEA WORK,,,,,5.000,,,0,0,,,5,5,,,,,,,
06-Dec-14 14:03,06-Dec-14 15:09,09-Dec-14,,1140187,PPC80E,4,80,A-4,109,IDEA WORK,2014111,END,Z01PPC080 00000869,PPC 80D A-4 (IDW-50),5,2000,400,0,0,36x49,36x49,5.000,5.000,,E,,Pack 50,,,
06-Dec-14 15:09,,,,,PPC80E,,,A-4,,IDEA WORK,,,,,5.000,,,0,0,,,6,6,,,,,,,
06-Dec-14 15:09,06-Dec-14 16:15,09-Dec-14,,1140187,PPC80E,4,80,A-4,109,IDEA WORK,2014111,END,Z01PPC080 00000877,PPC 80D A-4 (IDW-50X3-CP),5,2000,312,0,0,0,0,6.410,6.410,,E,,Pack 50x3 ,,,
06-Dec-14 16:15,06-Dec-14 19:45,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
06-Dec-14 19:45,,,,,PPC80E,,,A-3,,IDEA WORK,,,,,35.000,,,4051,1487,,,58,58,,,,,,,
06-Dec-14 19:45,07-Dec-14 4:36,09-Dec-14,,1140187,PPC80E,4,80,A-3,95,IDEA WORK,2014111,END,Z01PPC080 00000809,PPC 80D A-3 (IDW),35,7014,120,4051,1487,35x50,35x50,58.450,58.450,,E,,,,,
07-Dec-14 4:36,,,,,PPC80E,,,A-3,,IDEA WORK,,,,,12.230,,,1415,520,,,19,19,,,,,,,
07-Dec-14 4:36,07-Dec-14 5:55,10-Dec-14,,1140187,PPC80E,4,80,A-3,95,IDEA WORK,2014111,END,Z01PPC080 00001006,PPC 80E A-3 (IDW-LAY3),5.24,1050,120,606,223,38x43,38x43,8.751,8.751,,E,,,,,
07-Dec-14 5:55,07-Dec-14 7:41,10-Dec-14,,1140187,PPC80E,4,80,A-3,95,IDEA WORK,2014111,END,Z01PPC080 00001005,PPC 80E A-3 (IDW-LAY4),6.99,1401,140,809,297,38x43,38x43,10.006,10.006,,E,,,,,
07-Dec-14 7:41,07-Dec-14 11:11,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
07-Dec-14 11:11,,,,,PPC64E,,,B-4,,WHITE PPC,,,,,47.800,,,7386,3389,,,100,100,,,,,,,
07-Dec-14 11:11,08-Dec-14 10:08,10-Dec-14,,1140181,PPC64E,4,64,B-4,50,WHITE PPC,2014111,END,Z01PPC064 00000033,PPC 64E B-4 (WHITE PPC-J-LAY4),47.8,15987,160,7386,3389,32.5x44.5,31x44,99.916,99.916,,E,,,,,
08-Dec-14 10:08,08-Dec-14 13:38,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
08-Dec-14 13:38,09-Dec-14 4:02,,,,Cutter Late,,,,0.60,,,,,,,,,,,,,,,,,,,,,
09-Dec-14 4:02,09-Dec-14 13:09,,,,CVT Shut Down,,,,0.38,,,,,,,,,,,,,,,,,,,,,
09-Dec-14 13:09,,,,,PPC64E,,,B-5,,WHITE PPC,,,,,57.600,,,14362,8141,,,120,120,,,,,,,
09-Dec-14 13:09,11-Dec-14 4:39,12-Dec-14,,1140181,PPC64E,4,64,B-5,35,WHITE PPC,2014111,END,Z01PPC064 00000034,PPC 64E B-5 (WHITE PPC-J-LAY4),57.6,38400,320,14362,8141,32.5x44.5,32.5x44.5,120.000,120.000,,E,,,,,
11-Dec-14 4:39,11-Dec-14 8:09,,,,,,,Size Change,0.15,,เปลี่ยนเดิน IDM เช้าวันที่ 11/12/2014,,,,,,,,,,,,,,,,,,,
11-Dec-14 8:09,,,,,PPC70E,,,A-4,,IDEA MAX,,,,,200.000,,,39358,19450,,,191,191,,,,,,,
11-Dec-14 8:09,13-Dec-14 8:38,14-Dec-14,,1140188,PPC70E,4,70,A-4,99,IDEA MAX,2014112,END,Z01PPC070 00001040,PPC 70D A-4 (IDM-LAY6),200,91743,480,39358,19450,38x49,38x49,191.131,191.131,,E,,,,,
13-Dec-14 8:38,,,,,PPC80D,,,A-4,,IDEA WORK,,,,,40.000,,,6864,0,,,33,33,,,,,,,
13-Dec-14 8:38,13-Dec-14 22:21,16-Dec-14,,1140187,PPC80D,4,80,A-4,70,IDEA WORK,2014111,END,Z01PPC080 00001129,PPC 80D A-4 (IDW-LAY6) [P],40,16000,480,6864,0,36x49,36.5x47,33.333,33.333,,D,,ShirkWrap,,,
13-Dec-14 22:21,,,,,PPC70D,,,A-4,,GOON,,,,,25.000,,,4920,2431,,,24,24,,,,,,,
13-Dec-14 22:21,14-Dec-14 4:24,16-Dec-14,,1140195 Rev.1,PPC70D,4,70,A-4,99,GOON,END,2014121,Z01PPC070 00001088,PPC 70D A-4 (OEM-GOON-PMW-SG-LAY6),25,11468,480,4920,2431,38x49,38x49,23.891,23.891,,D,,,,,
14-Dec-14 4:24,,,,,PPC70D,,,A-4,,GOON,,,,,38.000,,,7478,3695,,,36,36,,,,,,,
14-Dec-14 4:24,14-Dec-14 13:37,17-Dec-14,,1140195 Rev.1,PPC70D,4,70,A-4,99,GOON,END,2014121,Z01PPC070 00001116,PPC 70D A-4 (OEM-GOON-PMW-SG-LAY6)NEW,38,17431,480,7478,3695,38x49,38x49,36.315,36.315,,D,,,,,
14-Dec-14 13:37,,,,,PPC70E,,,A-4,,DELIGHT,,,,,31.392,,,6178,0,,,48,48,,,,,,,
14-Dec-14 13:37,15-Dec-14 2:10,17-Dec-14,,1140195 Rev.1,PPC70E,4,70,A-4,60,DELIGHT,2014121,END,Z01PPC070 00001121,PPC 70E A-4 (DELIGHT-SHRINK-PMW-LAY4),31.392,14400,300,6178,0,38x45,38x45,48.000,48.000,,E,,ShirkWrap,,,
15-Dec-14 2:10,18-Dec-14 2:10,,,,Cutter Late,,,,3.00,,,,,,,,,,,,,,,,,,,,,
18-Dec-14 2:10,,,,,PPC80D,,,A-4,,IDEA WORK,,,,,300.000,,,51480,25440,,,250,250,,,,,,,
18-Dec-14 2:10,20-Dec-14 20:14,21-Dec-14,,1140198,PPC80D,4,80,A-4,109,IDEA WORK,END,2014121,Z01PPC080 00001128,PPC 80D A-4 (IDW-AP-LAY6),300,120000,480,51480,25440,38x49,38x49,250.000,250.000,,D,,,,,
20-Dec-14 20:14,,,,,PPC70D,,,A-4,,IDEA MAX,,,,,150.000,,,29518,14587,,,143,143,,,,,,,
20-Dec-14 20:14,22-Dec-14 8:36,23-Dec-14,,1140197,PPC70D,4,70,A-4,99,IDEA MAX,,2014121,Z01PPC070 00001040,PPC 70D A-4 (IDM-LAY6),150,68807,480,29518,14587,38x49,38x49,143.349,143.349,,D,,,,,
22-Dec-14 8:36,22-Dec-14 12:06,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
22-Dec-14 12:06,,,,,PPC70E,,,A-3,,SUPREME,,,,,107.100,,,14153,5196,,,200,200,,,,,,,
22-Dec-14 12:06,23-Dec-14 1:03,25-Dec-14,,1140200,PPC70E,4,70,A-3,85,SUPREME,2014121,,Z01PPC070 00000688,PPC 70E A-3 (SPR-PMW-LAY3),45.9,10503,105,6066,2227,38x43,38x43,100.033,100.033,,E,,,,,
23-Dec-14 1:03,23-Dec-14 18:20,26-Dec-14,,1140200,PPC70E,4,70,A-3,85,SUPREME,2014121,,Z01PPC070 00000687,PPC 70E A-3 (SPR-PMW-LAY4),61.2,14005,140,8088,2969,38x43,38x43,100.033,100.033,,E,,,,,
23-Dec-14 18:20,,,,,PPC70E,,,A-3,,SUPREME,,,,,40.000,,,5286,1941,,,65,65,,,,,,,
23-Dec-14 18:20,24-Dec-14 5:38,26-Dec-14,,1140200,PPC70E,4,70,A-3,85,SUPREME,2014121,,Z01PPC070 00000717,PPC 70E A-3 (SPR-PMW-NP),40,9153,140,5286,1941,38x43,38x43,65.381,65.381,,E,,,,,
24-Dec-14 5:38,,,,,PPC80E,,,A-3,,SUPREME,,,,,97.840,,,11323,4157,,,160,160,,,,,,,
24-Dec-14 5:38,24-Dec-14 16:13,27-Dec-14,,1140202,PPC80E,4,80,A-3,95,SUPREME,2014121,,Z01PPC080 00000680,PPC 80E A-3 (SPR-PMW-LAY3),41.92,8401,105,4851,1781,38x43,38x43,80.008,80.008,,E,,,,,
24-Dec-14 16:13,25-Dec-14 6:21,27-Dec-14,,1140202,PPC80E,4,80,A-3,95,SUPREME,2014121,,Z01PPC080 00000679,PPC 80E A-3 (SPR-PMW-LAY4),55.92,11206,140,6472,2376,38x43,38x43,80.046,80.046,,E,,,,,
25-Dec-14 6:21,,,,,PPC80E,,,A-3,,SUPREME,,,,,50.000,,,0,2124,,,72,72,,,,,,,
25-Dec-14 6:21,25-Dec-14 18:59,28-Dec-14,,1140202,PPC80E,4,80,A-3,95,SUPREME,2014121,,Z01PPC080 00000723,PPC 80E A-3 (SPR-PMW-NP),50,10020,140,0,2124,38x43,38x43,71.572,71.572,,E,,,,,
25-Dec-14 18:59,25-Dec-14 22:29,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
25-Dec-14 22:29,,,,,PPC70E,,,A-4,,SUPREME METRO,,,,,68.700,,,13485,6681,,,120,120,,,,,,,
25-Dec-14 22:29,26-Dec-14 5:37,28-Dec-14,,1140200,PPC70E,4,70,A-4,99,SUPREME METRO,2014121,,Z01PPC070 00001097,PPC 70E A-4 (SPR-AP-MT-PMW-LAY3),29.46,13514,225,5783,2865,38x45,38x45,60.061,60.061,,E,,,,,
26-Dec-14 5:37,26-Dec-14 15:08,29-Dec-14,,1140200,PPC70E,4,70,A-4,99,SUPREME METRO,2014121,,Z01PPC070 00001096,PPC 70E A-4 (SPR-AP-MT-PMW-LAY4),39.24,18000,300,7702,3816,38x45,38x45,60.000,60.000,,E,,,,,
26-Dec-14 15:08,,,,,PPC80D,,,A-4,,IDEA WORK,,,,,40.000,,,6864,0,,,33,33,,,,,,,
26-Dec-14 15:08,27-Dec-14 4:51,29-Dec-14,,1140198,PPC80D,4,80,A-4,70,IDEA WORK,,2014121,Z01PPC080 00001129,PPC 80D A-4 (IDW-LAY6) [P],40,16000,480,6864,0,36x49,36.5x47,33.333,33.333,,D,,,,,
27-Dec-14 4:51,,,,,PPC70E,,,A-4,,IDEA MAX,,,,,89.653,,,0,0,,,137,137,,,,,,,
27-Dec-14 4:51,28-Dec-14 2:35,30-Dec-14,,1140197,PPC70E,4,70,A-4,99,IDEA MAX,2014121,,Z01PPC070 00000928,PPC 70E A-4 (IDM-AP-NP),89.653,41125,300,0,0,0,0,137.084,137.084,,E,,,,,
28-Dec-14 2:35,28-Dec-14 6:05,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
28-Dec-14 6:05,,,,,PPC70E,,,A-3,,IDEA MAX,,,,,35.000,,,4625,1698,,,67,67,,,,,,,
28-Dec-14 6:05,28-Dec-14 15:58,31-Dec-14,,1140197,PPC70E,4,70,A-3,85,IDEA MAX,2014121,,Z01PPC070 00000907,PPC 70D A-3 (IDM),35,8009,120,4625,1698,35x50,35x50,66.743,66.743,,E,,,,,
28-Dec-14 15:58,,,,,PPC70E,,,A-3,,IDEA MAX,,,,,11.012,,,1455,534,,,24,24,,,,,,,
28-Dec-14 15:58,28-Dec-14 19:04,31-Dec-14,,1140197,PPC70E,4,70,A-3,85,IDEA MAX,2014121,,Z01PPC070 00001120,PPC 70E A-3 (IDM-NP),11.012,2520,105,1455,534,38x43,38x43,23.999,23.999,,E,,,,,
28-Dec-14 19:04,,,,,PPC80E,,,A-3,,IDEA WORK,,,,,60.000,,,6944,2549,,,100,100,,,,,,,
28-Dec-14 19:04,29-Dec-14 10:14,31-Dec-14,,1140198,PPC80E,4,80,A-3,95,IDEA WORK,2014121,,Z01PPC080 00001057,PPC 80E A-3 (IDW-NP),60,12024,120,6944,2549,38x43,38x43,100.200,100.200,,E,,,,,
29-Dec-14 10:14,,,,,PPC80E,,,A-3,,IDEA WORK,,,,,45.000,,,5208,1912,,,75,75,,,,,,,
29-Dec-14 10:14,29-Dec-14 21:36,01-Jan-15,,1140198,PPC80E,4,80,A-3,95,IDEA WORK,2014121,,Z01PPC080 00000809,PPC 80D A-3 (IDW),45,9018,120,5208,1912,35x50,35x50,75.150,75.150,,E,,,,,
29-Dec-14 21:36,30-Dec-14 1:06,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
30-Dec-14 1:06,,,,,PPC70E,,,A-4,,IDEA MAX,,,,,10.000,,,0,0,,,0,0,,,,,,,
30-Dec-14 1:06,30-Dec-14 3:31,02-Jan-15,,1140188,PPC70E,4,70,A-4,99,IDEA MAX,2014111,,Z01PPC070 00000880,PPC 70D A-4 (IDM-40),10,46,300,0,0,0,0,0.153,0.153,,E,,Pack 40,,,
30-Dec-14 3:31,,,,,PPC70D,,,A-4,,IDEA MAX,,,,,300.000,,,59037,29174,,,287,287,,,,,,,
30-Dec-14 3:31,02-Jan-15 4:15,02-Jan-15,,1140197,PPC70D,4,70,A-4,99,IDEA MAX,,2014122,Z01PPC070 00001040,PPC 70D A-4 (IDM-LAY6),300,137615,480,59037,29174,38x49,38x49,286.697,286.697,,D,,,,,
02-Jan-15 4:15,,,,,PPC70D,,,A-4,,SUPREME,,,,,40.810,,,8031,3969,,,39,39,,,,,,,
02-Jan-15 4:15,02-Jan-15 9:55,05-Jan-15,,Roll intermediate,PPC70D,1,70,A-4,173,SUPREME,,2014112,Z01PPC070 00001091,PPC 70D A-4 (SPR-LAY6),40.81,18720,480,8031,3969,38x49,38x49,39.000,39.000,,D,,ใช้กระดาษ PPC-70E ทำ Package เหมือน SPR,,,
02-Jan-15 9:55,,,,,PPC80E,,,A-4,,IDEA WORK,,,,,5.000,,,0,0,,,5,5,,,,,,,
02-Jan-15 9:55,02-Jan-15 11:01,05-Jan-15,,1140198,PPC80E,4,80,A-4,109,IDEA WORK,2014121,,Z01PPC080 00000869,PPC 80D A-4 (IDW-50),5,2000,400,0,0,36x49,36x49,5.000,5.000,,E,,Pack 50,,,
02-Jan-15 11:01,,,,,PPC80E,,,A-4,,IDEA WORK,,,,,5.000,,,0,0,,,6,6,,,,,,,
02-Jan-15 11:01,02-Jan-15 12:07,05-Jan-15,,1140198,PPC80E,4,80,A-4,109,IDEA WORK,2014121,,Z01PPC080 00000877,PPC 80D A-4 (IDW-50X3-CP),5,2000,312,0,0,0,0,6.410,6.410,,E,,Pack 50x3 ,,,
02-Jan-15 12:07,,,,,PPC80E,,,A-4,,IDEA WORK,,,,,5.000,,,0,0,,,5,5,,,,,,,
02-Jan-15 12:07,02-Jan-15 13:13,05-Jan-15,,1140198,PPC80E,4,80,A-4,109,IDEA WORK,2014121,,Z01PPC080 00000807,PPC 80D A-4 (IDW-100),5,2000,400,0,0,36x49,36x49,5.000,5.000,,E,,Pack 100,,,
02-Jan-15 13:13,,,,,PPC80E,,,A-4,,IDEA WORK,,,,,78.780,,,13519,6681,,,120,120,,,,,,,
02-Jan-15 13:13,02-Jan-15 20:39,05-Jan-15,,1140198,PPC80E,4,80,A-4,109,IDEA WORK,2014121,,Z01PPC080 00000985,PPC 80E A-4 (IDW-LAY3),33.78,13512,225,5797,2865,38x45,38x45,60.053,60.053,,E,,,,,
02-Jan-15 20:39,03-Jan-15 6:34,05-Jan-15,,1140198,PPC80E,4,80,A-4,109,IDEA WORK,2014121,,Z01PPC080 00000984,PPC 80E A-4 (IDW-LAY4),45,18000,300,7722,3816,38x45,38x45,60.000,60.000,,E,,,,,
03-Jan-15 6:34,,,,,PPC70E,,,A-4,,SUPREME,,,,,343.500,,,67424,33405,,,600,600,,,,,,,
03-Jan-15 6:34,04-Jan-15 18:16,06-Jan-15,,1140200,PPC70E,4,70,A-4,99,SUPREME,2014121,,Z01PPC070 00000836,PPC 70E A-4 (SPR-AP-PMW-LAY3),147.3,67569,225,28913,14325,38x45,38x45,300.306,300.306,,E,,,,,
04-Jan-15 18:16,06-Jan-15 17:50,07-Jan-15,,1140200,PPC70E,4,70,A-4,99,SUPREME,2014121,,Z01PPC070 00000837,PPC 70E A-4 (SPR-AP-PMW-LAY4),196.2,90000,300,38511,19080,38x45,38x45,300.000,300.000,,E,,,,,
06-Jan-15 17:50,06-Jan-15 21:20,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
06-Jan-15 21:20,,,,,PPC64E,,,A-3,,WHITE PPC,,,,,70.320,,,10178,6227,,,120,120,,,,,,,
06-Jan-15 21:20,07-Jan-15 23:18,09-Jan-15,,,PPC64E,4,64,A-3,65,WHITE PPC,,,Z01PPC064 00000031,PPC 64E A-3 (WHITE PPC-J-LAY7),70.32,17624,147,10178,6227,38x43,38x43,119.892,119.892,,E,,,,,
07-Jan-15 23:18,08-Jan-15 2:48,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
08-Jan-15 2:48,,,,,PPC64E,,,B-4,,WHITE PPC,,,,,23.900,,,3693,1695,,,50,50,,,,,,,
08-Jan-15 2:48,08-Jan-15 14:16,11-Jan-15,,,PPC64E,4,64,B-4,50,WHITE PPC,,,Z01PPC064 00000033,PPC 64E B-4 (WHITE PPC-J-LAY4),23.9,7993,160,3693,1695,32.5x44.5,31x44,49.958,49.958,,E,,,,,
